1121458,8,9,2004,2,15,92,2301,5045,"    ",7,6,1,4
966760,5,14,2003,4,16,92,203,603,"    ",7,6,6,4
1153780,5,28,2005,7,19,211,1901,606,"    ",5,6,6,4
1151256,5,7,2005,7,16,18,401,802,0,9,6,1,4
91106,6,28,2000,4,22,92,2102,2301,"    ",9,6,1,4
1126798,10,20,2004,4,12,92,405,1207,0,9,6,6,4
240672,6,2,1997,2,15,194,8003,2202,"    ",7,6,1,4
190928,6,24,1998,4,19,92,2301,5239,"    ",9,6,6,4
93378,11,29,2000,4,6,92,2601,5007,0,9,6,1,4
1208571,8,5,2006,7,13,211,1505,1901,"    ",9,6,1,4
43746,6,16,2001,7,14,92,2301,5032,"    ",3,6,6,4
1068152,5,24,2002,6,17,18,1525,2626,0,9,6,6,4
241657,8,9,1997,7,15,215,201,1501,"    ",9,6,1,4
45764,10,15,2001,2,13,215,201,2301,"    ",7,6,6,4
1205886,8,1,2006,3,21,211,415,2209,"    ",9,6,6,4
45965,10,27,2001,7,8,92,2301,5234,"    ",3,6,6,4
1098856,1,24,2004,7,18,211,1001,1901,"    ",9,6,6,4
1195702,4,22,2006,7,7,211,1001,1901,"    ",9,6,1,4
238977,2,20,1997,5,9,211,1501,1901,"    ",9,6,6,4
1069971,10,15,2002,3,17,18,802,5141,0,9,6,6,4
93810,10,8,2000,1,11,211,1901,1902,"    ",2,6,6,4
1151698,5,24,2005,3,7,0,1823,2217,0,9,6,6,4
192261,9,1,1998,3,21,215,201,1506,"    ",9,6,6,4
141684,11,16,1999,3,11,92,405,5021,50,7,6,6,4
1186900,1,27,2006,6,22,211,405,1501,20,1,6,3,4
92401,9,14,2000,5,13,18,802,1603,100,3,6,6,4
195238,5,17,1999,2,17,211,1506,1901,"    ",9,6,6,4
1212643,9,29,2006,6,16,68,102,5019,0,9,6,1,4
1068777,7,31,2002,4,13,211,1901,2601,"    ",9,6,6,4
45761,10,15,2001,2,17,211,1901,2602,"    ",9,6,6,4
88066,1,15,2000,7,20,92,405,5034,0,9,6,6,4
1210293,9,7,2006,5,14,211,606,432,300,7,6,6,4
1152575,3,14,2005,2,12,18,2205,6147,0,9,6,6,4
1210483,9,13,2006,4,16,247,948,1828,300,3,6,6,4
194065,12,29,1998,3,16,211,222,903,0,9,6,1,4
1195699,4,20,2006,5,10,211,1901,401,"    ",2,6,6,4
1156202,6,14,2005,3,15,18,802,1005,0,9,6,6,4
140416,9,5,1999,1,17,0,466,5179,0,9,6,6,4
44642,7,26,2001,5,17,18,1525,2303,200,1,6,6,4
1069823,10,8,2002,3,11,68,2301,2706,"    ",9,6,1,4
140206,8,24,1999,3,11,18,1009,5157,25,3,6,6,4
1111339,5,20,2004,5,14,215,2302,5089,0,9,6,1,4
1085701,10,31,2003,6,9,0,5185,1223,2,1,6,6,4
1066856,2,28,2002,5,17,18,2205,101,20,6,6,1,4
192058,8,19,1998,4,20,18,1525,8006,0,3,6,6,4
239692,4,5,1997,7,13,247,948,1687,50,7,6,1,4
1117181,7,16,2004,6,13,211,2230,5081,0,7,6,1,4
137162,2,7,1999,1,14,18,401,2303,"    ",9,6,5,4
1131852,11,11,2004,5,17,215,1501,2204,100,5,6,6,4
92434,9,21,2000,5,19,211,2209,5130,0,9,6,6,4
1183254,1,3,2006,3,16,211,7068,105,"    ",1,6,6,4
956904,2,11,2003,3,17,0,955,1466,0,1,6,1,4
1145475,3,16,2005,4,16,211,2209,225,50,6,6,1,4
1210496,9,13,2006,4,13,215,1402,5072,"    ",9,6,6,4
193976,12,10,1998,5,6,215,201,1401,"    ",5,6,6,4
1203535,6,12,2006,2,17,92,5185,405,1300,1,6,6,4
90660,5,28,2000,1,13,18,5185,2609,100,1,6,6,4
190910,6,23,1998,3,18,211,906,1901,25,8,6,1,4
43056,5,4,2001,6,9,0,1223,5209,0,9,6,6,4
44965,8,12,2001,1,9,0,1555,2509,0,9,6,6,4
42821,4,14,2001,7,18,211,601,5121,0,9,6,1,4
242251,9,23,1997,3,7,215,1402,1502,200,7,6,5,4
41600,2,2,2001,6,19,41,106,5510,0,9,6,1,4
1066321,1,23,2002,4,16,18,5125,1933,200,1,6,6,4
959362,3,27,2003,5,16,18,2603,5158,0,3,6,1,4
1187799,2,23,2006,5,16,211,1202,1901,40,4,6,6,4
1068956,8,13,2002,3,7,211,205,5072,0,9,6,6,4
1112294,5,22,2004,7,18,92,2601,5010,"    ",9,6,1,4
972446,6,17,2003,3,20,92,1503,5003,200,7,6,1,4
1178350,10,25,2005,3,18,92,2313,5185,0,9,6,6,4
1087126,11,10,2003,2,16,92,405,1501,0,9,6,1,4
192316,9,5,1998,7,14,211,401,1901,"    ",9,6,6,4
191631,7,28,1998,3,17,92,1501,5003,0,9,6,6,4
1066908,2,27,2002,4,7,0,5185,1501,1,5,6,1,4
1070843,11,22,2002,6,8,92,1403,5006,0,9,6,6,4
93418,12,1,2000,6,0,0,1216,1585,0,9,6,1,4
43386,5,30,2001,4,7,18,1525,2303,300,5,6,6,4
1157636,7,25,2005,2,18,0,713,5065,0,9,6,1,4
1076829,8,14,2003,5,17,92,1303,5025,0,9,6,6,4
191392,7,20,1998,2,14,194,901,2202,0,9,6,1,4
1164954,8,30,2005,3,5,92,2301,5048,"    ",9,6,6,4
141927,11,30,1999,3,16,92,2602,5003,0,9,6,1,4
238930,2,18,1997,3,6,0,466,5112,0,9,6,6,4
190562,6,9,1998,3,8,18,221,1525,0,9,6,6,4
1069125,8,22,2002,5,15,0,1460,5113,4,3,6,1,4
1075273,8,19,2003,3,7,92,413,2610,0,9,6,6,4
190717,6,13,1998,7,17,18,1525,2626,300,5,6,6,4
1126497,10,16,2004,7,9,18,2609,5158,300,5,6,5,4
1203036,6,6,2006,3,16,92,2314,5185,0,3,6,1,4
88682,2,15,2000,3,17,215,1501,2201,0,9,6,6,4
1072879,8,4,2003,2,14,211,402,5088,50,2,6,1,4
1068477,6,25,2002,3,19,92,2301,5234,"    ",9,6,1,4
1189521,3,4,2006,7,16,215,2301,5115,0,1,6,6,4
137160,2,6,1999,7,18,0,466,1585,1,7,6,6,4
1194730,4,26,2006,4,18,18,101,5092,0,5,6,1,4
243372,12,7,1997,1,19,92,1801,105,"    ",3,6,6,4
91939,8,19,2000,7,19,154,2603,8001,999,3,6,1,4
46008,10,26,2001,6,14,194,2202,901,999,8,6,6,4
188233,2,3,1998,3,15,0,5185,1316,5,1,6,6,4
189075,3,20,1998,6,16,211,2602,5112,0,9,6,1,4
139555,7,14,1999,4,12,154,8004,403,74,1,6,1,4
1205459,7,18,2006,3,13,18,802,2304,0,5,6,6,4
1188040,2,7,2006,3,16,68,1801,1905,0,9,6,6,4
1152136,5,12,2005,5,19,0,2369,2947,0,9,6,6,4
1227847,11,15,2006,4,7,92,710,5229,"    ",4,6,3,4
142153,12,18,1999,7,16,211,606,5092,100,3,6,5,4
1066831,2,25,2002,2,16,92,1905,5055,0,5,6,1,4
1181085,11,4,2005,6,6,18,115,5170,0,9,6,6,4
1118809,8,31,2004,3,16,92,2606,413,15,7,6,6,4
1126545,9,29,2004,4,12,92,2602,5003,100,7,6,6,4
1114868,6,22,2004,3,18,92,123,405,0,9,6,6,4
191013,6,29,1998,2,7,247,948,1828,0,9,6,6,4
192137,8,21,1998,6,13,215,1501,1506,0,5,6,5,4
1166157,8,3,2005,4,11,92,1211,5067,50,1,6,6,4
1213729,10,20,2006,6,8,18,401,2609,300,2,6,6,4
89456,3,29,2000,4,6,211,2228,5135,0,9,6,6,4
1066111,1,3,2002,5,17,92,5010,203,75,1,6,6,4
1114614,6,18,2004,6,8,0,1906,1911,0,9,6,1,4
138319,4,22,1999,5,5,92,603,2602,0,9,6,6,4
240842,6,12,1997,5,9,18,101,9209,"    ",9,6,6,4
1117860,8,7,2004,7,11,0,283,5143,0,9,6,6,4
1114876,6,23,2004,4,6,0,2119,5185,0,9,6,1,4
1101820,2,19,2004,5,18,92,203,5910,0,9,6,6,4
1159344,7,11,2005,2,13,92,405,2305,0,9,6,6,4
1080880,9,29,2003,2,21,92,2616,5206,0,9,6,6,4
1084049,10,6,2003,2,16,92,5003,1403,110,5,6,1,4
88785,2,22,2000,3,12,92,5012,1801,200,5,6,1,4
45218,8,30,2001,5,11,0,732,5185,0,9,6,6,4
1101339,2,9,2004,2,7,41,106,5504,0,9,6,6,4
138392,4,11,1999,1,12,92,5185,2609,500,1,6,6,4
1142808,2,24,2005,5,21,92,405,5185,0,5,6,5,4
43129,5,3,2001,5,18,92,204,5037,300,7,6,6,4
45744,10,11,2001,5,18,92,2503,5206,0,9,6,1,4
1110712,5,6,2004,5,16,92,127,1413,35,5,6,"&",4
1155468,6,6,2005,2,20,92,405,5231,0,5,6,1,4
44865,8,8,2001,4,21,0,1316,5185,0,1,6,6,4
138088,4,2,1999,6,19,0,110,1823,0,9,6,6,4
91992,8,23,2000,4,15,92,404,1501,0,9,6,6,4
93662,12,21,2000,5,17,92,242,5229,0,9,6,1,4
43448,5,24,2001,5,18,18,206,5109,"    ",7,6,5,4
141042,10,14,1999,5,15,194,1501,2101,0,9,6,1,4
191944,8,14,1998,6,13,0,832,616,4,6,6,6,4
1068489,6,27,2002,5,11,92,1501,5008,0,9,6,6,4
142257,12,15,1999,4,15,92,203,5006,"    ",9,6,6,4
242027,9,9,1997,3,7,68,404,5019,"    ",9,6,6,4
1168357,10,19,2005,4,8,0,1316,5175,5,7,6,1,4
1156164,6,20,2005,2,17,18,101,104,0,9,6,6,4
1077089,9,2,2003,3,7,211,606,2401,0,9,"B",1,4
242316,9,29,1997,2,7,211,609,2302,50,8,6,6,4
42940,4,25,2001,4,17,0,222,718,0,9,6,6,4
1180110,11,22,2005,3,10,92,5206,2315,600,5,6,"&",4
1112008,5,21,2004,6,12,92,101,2602,100,1,6,1,4
1085675,10,27,2003,2,17,18,1525,221,1320,5,6,1,4
90366,5,14,2000,1,20,92,712,1009,0,7,6,5,4
88909,2,29,2000,3,7,211,1505,5103,0,9,6,6,4
1109199,4,27,2004,3,17,215,201,1501,280,3,6,6,4
1115277,6,29,2004,3,20,92,2504,6194,0,9,6,6,4
192649,9,29,1998,3,17,92,612,2203,100,7,6,6,4
91397,7,19,2000,4,19,0,801,816,0,9,6,6,4
45585,9,30,2001,1,13,18,1001,2303,100,5,6,1,4
1068883,8,7,2002,4,14,92,403,5007,0,1,6,1,4
238634,1,30,1997,5,17,18,2303,2201,"    ",7,6,6,4
1213680,10,13,2006,6,9,215,201,1701,20,1,6,1,4
1151726,5,31,2005,3,15,92,405,5021,0,9,6,1,4
1074831,8,22,2003,6,19,18,802,1001,0,9,6,6,4
188977,3,14,1998,7,14,92,701,901,0,9,6,1,4
92078,8,29,2000,3,13,92,706,5025,0,3,6,5,4
44152,7,4,2001,4,18,92,1804,6034,150,3,6,1,4
137992,4,17,1999,7,18,92,2109,5054,0,7,6,6,4
1068556,7,1,2002,2,19,92,2601,5001,"    ",9,6,1,4
242630,10,14,1997,3,13,18,608,1702,0,9,6,6,4
43278,5,16,2001,4,8,92,710,1207,300,8,6,5,4
1211712,9,20,2006,4,6,92,405,2606,0,9,6,6,4
91933,8,18,2000,6,20,92,2208,5025,0,9,6,6,4
242439,10,2,1997,5,16,92,417,5021,0,9,6,6,4
191481,7,22,1998,4,7,18,206,9208,"    ",9,6,6,4
1213964,10,19,2006,5,7,92,213,2301,0,1,6,6,4
1121889,8,27,2004,6,14,211,1901,5078,"    ",2,6,6,4
1163237,8,5,2005,6,19,68,2302,1504,"    ",7,6,"&",4
137249,2,12,1999,6,7,211,1486,5100,0,9,6,6,4
191162,7,8,1998,4,11,68,1905,1801,"    ",3,6,6,4
140270,8,20,1999,6,7,18,1525,7027,0,9,6,6,4
