"34","09870","09870 UNKNOWN NAME",0,"Outside City Limits"
"34","0A061","0A061 UNKNOWN NAME",0,"Outside City Limits"
"34","0A076","0A076 UNKNOWN NAME",0,"Outside City Limits"
"34","0A422","0A422 UNKNOWN NAME",0,"Outside City Limits"
"34","0A459","0A459 UNKNOWN NAME",0,"Outside City Limits"
"34","0A815","0A815 UNKNOWN NAME",0,"Outside City Limits"
"34","0A819","0A819 UNKNOWN NAME",0,"Outside City Limits"
"34","0B511","0B511 UNKNOWN NAME",0,"Outside City Limits"
"34","0C047","0C047 UNKNOWN NAME",0,"Outside City Limits"
"34","0C144","0C144 UNKNOWN NAME",0,"Outside City Limits"
"34","0H042","0H042 UNKNOWN NAME",0,"Outside City Limits"
"34","0J303","0J303 UNKNOWN NAME",0,"Outside City Limits"
"34","0J316","0J316 UNKNOWN NAME",0,"Outside City Limits"
"34","0J328","0J328 UNKNOWN NAME",0,"Outside City Limits"
"34","0J401","0J401 UNKNOWN NAME",0,"Outside City Limits"
"34","0J501","0J501 UNKNOWN NAME",0,"Outside City Limits"
"34","0J542","0J542 UNKNOWN NAME",0,"Outside City Limits"
"34","0J572","0J572 UNKNOWN NAME",0,"Outside City Limits"
"34","0J827","0J827 UNKNOWN NAME",0,"Outside City Limits"
"34","0J928","0J928 UNKNOWN NAME",0,"Outside City Limits"
"34","0K105","0K105 UNKNOWN NAME",0,"Outside City Limits"
"34","0K139","0K139 UNKNOWN NAME",0,"Outside City Limits"
"34","0K142","0K142 UNKNOWN NAME",0,"Outside City Limits"
"34","0K203","0K203 UNKNOWN NAME",0,"Outside City Limits"
"34","0K604","0K604 UNKNOWN NAME",0,"Outside City Limits"
"34","0N084","0N084 UNKNOWN NAME",0,"Outside City Limits"
"34","0N091","0N091 UNKNOWN NAME",0,"Outside City Limits"
"34","0N123","0N123 UNKNOWN NAME",0,"Outside City Limits"
"34","0N185","0N185 UNKNOWN NAME",0,"Outside City Limits"
"34","0N189","0N189 UNKNOWN NAME",0,"Outside City Limits"
"34","0OH14","0OH14 UNKNOWN NAME",0,"Outside City Limits"
"34","0R139","0R139 UNKNOWN NAME",0,"Outside City Limits"
